genesinput	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	Tregs	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
SLIT2	65.12057481	61.92241716	41.2725643	89.80784553	146.9502592	99.80885932	82.7123624	103.5322213	139.269124	60.54625846	126.2130112	72.38497496	48.96297821	33.53882985	72.72761985	72.65757407	32.81218191	30.33903601	105.5640228	102.0919906	97.76333528	55.4354551
SLIT3	10.8262442	9.875661954	11.02174746	16.32545112	47.43351387	15.36690486	17.20651635	36.01117286	22.87811827	28.83135115	13.86696492	18.87856129	19.50105724	40.81343554	37.47449012	24.14453092	27.8369406	30.45639002	38.19182301	29.19608864	20.3080498	25.81117534
SLITRK3	175.892213	115.9129228	133.5364082	61.51889477	20.60352902	78.56080877	25.0461696	72.42316637	36.25211176	147.6673837	48.72198236	83.83910497	87.908331	38.17468009	28.23353245	14.74324112	30.23330499	24.50104267	46.00840164	71.07191803	36.04883989	167.8452152
SLITRK5	13.65668124	7.607483019	12.69616964	12.77186902	14.93159376	9.3286347	10.73244651	20.9129613	20.97629437	11.1510638	15.49484609	11.77482973	11.93334724	9.65015309	22.71154493	8.45170015	7.933987642	10.35463707	13.5435456	8.298740595	27.37305118	12.56981948
SLK	460.7977196	329.425197	328.2804425	709.1817958	508.5460081	806.8208593	792.7813283	591.0133484	407.7391872	1100.15093	875.8666429	1131.756375	627.9311564	610.4934538	621.6999538	510.1418653	669.8754984	1524.465401	754.3785098	662.3800155	1276.454997	1358.902452
SLMO1	21.15896542	20.35270487	25.13425944	22.73888796	10.67605173	22.6634587	22.25532462	15.90559731	37.32343885	18.14781955	19.68995915	16.93010618	18.22809075	18.21236476	29.89710741	41.51758679	14.9697964	13.68695387	25.4531089	27.20150115	15.09355722	22.98122494
SLMO2	76.35489937	87.18739935	182.412431	280.334246	240.218609	448.2534726	762.436237	236.3989236	48.04351875	269.1990768	245.9942636	351.5922058	219.0324396	285.1706542	293.6247024	151.5042347	280.9526769	273.0921648	282.4337472	237.6305822	65.97427403	82.06222763
SLN	901.8918463	824.6333856	425.4018137	263.2958834	216.608502	265.5507661	200.9810494	219.7252916	468.949969	564.9360472	218.8038078	188.1253117	275.4161804	190.0378168	224.706362	121.4322774	186.8002765	218.3490974	172.8924261	220.2000328	293.9160051	418.1620313
SLPI	183.7698693	80.60157115	76.85048537	116.8892198	35.21831054	55.01308798	55.51233152	54.60544609	243.3033839	131.444085	783.0226274	312.9429899	204.5856533	206.0427492	657.245795	145.8185128	323.1669177	154.5155586	289.021278	325.6311789	246.3003912	2762.554286
SLTM	1585.595892	1537.632793	935.9148598	1108.951977	1860.363543	1055.124251	792.3791548	1783.597633	392.3596266	1653.585333	1417.054763	928.3177587	932.498623	602.8868253	558.6837644	760.1236835	644.8099387	549.2253685	1689.266139	1527.430591	1806.950686	650.1442883
SLURP1	86.84214478	92.08609513	114.3269206	21.45180479	20.8071299	71.93200576	68.52517722	13.05907552	93.02333441	85.73802847	22.4710322	46.69869297	79.63275188	86.37518235	47.59028681	16.41012876	77.15397652	84.7012742	55.93837846	64.41787965	54.06538247	63.3662047
SMAD1	39.72810303	24.43047181	44.0600123	54.15116697	20.73404239	59.88926338	111.6979924	1343.838953	99.96917793	27.64960995	92.99800834	93.70594583	251.2785577	125.2193081	312.812165	393.915251	957.5302197	555.4012306	110.5988974	104.8593776	58.83752512	21.55042647
SMAD2	541.7121764	687.4517174	597.5841917	1369.93206	1303.555417	1302.656999	1702.765135	775.3967882	1150.206843	1234.282606	1082.26269	1034.70531	990.1733845	1201.762155	1071.29061	1187.341851	956.451178	1092.657113	1089.228874	827.2209467	1248.362115	919.3280845
SMAD3	775.3967882	444.9339958	109.2669781	361.0548508	317.4588351	599.2602475	242.5274059	475.450854	570.2933256	371.1691325	323.3745156	314.827398	295.2709759	45.47155097	84.16107071	114.0594238	116.649181	65.17309201	198.9388027	352.0897063	353.8839977	174.4328118
SMAD4	607.0950166	443.6643354	312.4105544	480.3411285	500.1222764	580.5734142	689.0767107	503.812177	339.1772532	261.4393157	466.9249641	489.3591633	540.8000852	450.9268511	495.3194646	409.5554813	414.4973359	633.4650123	517.7847326	436.6077207	519.7695285	451.6130928
SMAD5	179.5864792	168.9712712	231.0901455	147.8456678	79.16329036	166.3078129	104.2975641	37.08407242	136.3274367	115.6704313	373.8460738	367.8294861	289.6906675	265.4128031	98.10296981	110.813536	231.5132408	137.2753355	80.21702033	104.0653918	132.160745	91.90715918
SMAD6	16.72309821	13.85621994	17.41584373	11.71738974	21.24976442	13.60956204	14.56507592	23.66779296	109.6385348	44.53709688	14.49028186	15.52894714	15.20641349	32.70150617	47.71614723	88.30060063	16.96206828	23.88610054	107.5926005	14.3082656	133.4816122	24.25497431
SMAD7	122.5483162	104.6070695	126.0001159	795.3994683	140.8006932	576.4874937	328.7366695	543.1176378	320.5516152	890.6328642	1278.204991	1558.69097	368.6975621	862.7879947	1765.552386	507.0159515	874.4431327	1227.242916	676.5995116	1066.725741	1576.614867	249.9757198
SMAD9	16.17674886	18.55620725	11.58910441	9.885501101	28.33396709	9.996682874	7.913903958	21.20380232	52.97166817	13.03160604	8.023503826	10.88684503	10.93540481	10.57954595	11.89092125	15.1818271	13.54565392	8.751625243	15.48020294	21.90418558	18.33172781	19.34551052
SMAGP	889.7123105	1244.97647	263.1974935	552.2885645	305.5105351	406.2108962	99.13536849	48.58576071	183.9948588	496.796652	566.7348582	444.2086973	186.3315658	37.89455371	77.27193712	16.42178108	69.03102457	38.95929406	207.362082	345.6442509	161.5750088	317.2034379
SMAP1	276.4424343	526.5434193	1285.170854	1199.015741	581.8975187	1726.866502	1010.668127	1033.633326	1037.449841	1736.378405	1210.293998	1120.104684	1068.524802	1082.612435	828.1990817	1020.819573	1413.887626	1358.031168	1783.953523	1478.933459	1242.949062	737.1065583
SMARCA1	163.4207752	106.9104073	67.24739132	35.39245356	99.98686977	79.88753661	52.25679554	42.03948876	65.41511862	112.9925176	42.69860992	38.79936244	38.94495284	41.38275187	199.2304524	60.33681394	35.50602389	28.91331601	40.12180504	48.10825965	17.51820202	102.6843903
SMARCA2	511.5122327	544.6195688	302.381603	1089.897609	955.9332242	1058.608574	613.6343992	595.8753809	583.1991336	740.7939107	924.4851329	612.1937941	593.7428956	458.9799074	517.2978937	694.5543852	846.5917699	560.9500661	746.9455457	400.9407599	518.7707008	556.4420413
SMARCA4	163.5447003	221.8612769	330.5138463	718.9016123	770.6781622	513.4858465	618.7506932	855.2343627	353.2413875	520.4946566	607.6275686	713.1024389	596.044685	525.2324374	449.8358705	452.4467998	476.7283893	487.1135625	540.463347	538.6958226	244.9023805	172.7303419
SMARCA5	34.58422496	189.1711567	388.4014038	524.8468161	238.8449829	689.9495562	1386.640488	827.4154592	158.2948112	132.2093437	355.4501212	858.3637694	535.216443	535.7680563	1250.394609	656.7187547	770.5479484	1209.977741	567.3086357	465.9922325	665.2599398	139.9345562
SMARCAL1	25.71079635	106.5527588	151.0907582	319.706352	334.3161422	274.5354796	263.9154835	377.1685535	153.2521899	486.5165463	360.7088397	226.1524665	234.7376077	247.4095615	284.0317902	187.457543	135.4714612	250.8865201	539.9010448	207.1624649	63.4438424	11.81870165
SMARCB1	624.9079404	1604.564585	924.9070386	566.9228479	513.286499	660.7418675	714.2881517	534.4327049	598.8057987	467.8439201	393.6638713	586.3331264	631.9397	573.2731254	704.2425284	434.8532827	506.0934026	522.5357082	407.7572274	367.3403254	535.231022	224.6346317
SMARCC1	910.9040824	974.6357597	617.7657273	720.0642767	585.6921536	778.5284487	756.5516447	593.5829162	663.3187595	555.8445296	539.2914073	580.7729564	467.0856081	384.3886204	396.5198096	376.9049927	550.2889839	541.5539073	398.3749676	346.0267005	328.1782341	584.6787517
SMARCC2	618.7506932	525.3214249	411.162234	638.4957864	569.6198316	588.2648306	536.5254083	631.9650259	700.2177318	518.5756764	515.9709274	457.6710201	615.486915	376.9895119	383.2130922	515.6197355	542.516319	651.1462118	178.3178761	190.117625	412.5190341	533.3597131
SMARCD1	354.7433616	333.7032952	283.2038076	298.7643907	325.3643379	299.0433892	303.2499758	335.3653068	447.3724342	221.2146272	230.9712963	296.7239953	272.9587143	250.2397259	490.8138591	307.0461159	269.7044128	327.6770743	226.9594468	245.9017814	394.9872679	370.1255384
SMARCD2	498.2733312	479.272968	271.8367636	614.5134815	723.9801853	870.639652	768.0078466	860.7534652	800.659085	333.7844413	843.3442497	706.6587787	671.6349123	441.5704718	619.0196371	634.7165509	911.3231211	604.0382435	449.5862432	310.8639869	480.6450475	660.4707889
SMARCD3	116.2024121	158.7088693	79.65978347	224.511653	177.7896495	151.1455778	124.9385204	319.345841	127.1544257	278.0500036	110.5993187	98.67944061	736.3448139	117.4777492	71.26574474	193.4307915	89.96084466	49.77996902	314.2014026	219.7047976	162.1639045	441.200384
SMARCE1	1951.682996	2062.907046	1403.473513	2341.646203	1464.692495	2486.077198	1626.552661	1928.262678	1367.274037	2336.128371	1911.822355	1461.555898	1155.243818	612.0943718	1140.842645	877.2702876	892.5462478	1245.21782	1999.670258	1470.488006	916.6260219	351.9956428
SMC1A	243.3930625	287.3989438	300.6606429	548.9201663	473.3335035	475.1166206	585.4690195	509.9608977	236.494801	934.409887	491.4043891	645.2187165	492.28665	370.509722	596.6132039	495.8728917	450.4585745	389.1378836	460.9058056	459.0274936	334.4247073	368.7055759
SMC2	147.3280124	151.3298304	89.7401071	202.6001467	216.8529337	144.9611589	1161.200711	279.8954644	206.9370304	184.0418208	224.3926888	661.0162916	137.6223492	213.0111596	76.11959313	186.2692324	236.3783634	159.1182718	317.3346715	239.5001054	71.68333877	73.91605858
SMC3	267.2341853	340.2056616	403.8639471	400.0848115	535.3754571	514.8567056	792.7813283	536.979373	286.8776583	88.52621192	577.259637	735.6772193	338.6421091	271.2252656	223.1754889	203.3585648	214.2195614	283.3147597	115.9312942	62.50716138	111.5509089	211.3715731
SMC4	533.28442	690.846638	588.4766163	529.9806427	471.7548491	789.8559838	2357.542622	1294.174017	2725.300307	637.3935533	744.8071927	1544.307834	346.6858389	253.7213133	287.0184873	351.7065288	359.7173113	319.8396676	875.9470128	863.7162963	1325.556781	429.5006648
SMC5	323.4070758	203.1127837	234.5837805	801.1042652	877.7027342	878.5664623	578.0279882	794.192515	166.3285403	313.4961369	757.5264465	775.3967882	515.5207385	265.4896237	237.3373368	283.4115961	210.317817	346.6591681	253.5790898	185.4484977	396.7629613	135.6596216
SMC6	1673.283874	1641.185418	353.9774803	383.7431191	365.4798555	370.2752613	561.1786244	464.3333278	1142.215769	495.1908543	444.1977198	528.5115019	221.9510778	345.2049257	594.7409579	483.9919215	319.1122484	722.8233951	523.9645358	398.3558896	504.4395544	278.1547369
SMCHD1	1679.064856	2078.011532	1005.918658	1302.823582	1520.361452	1649.390394	992.4626331	881.5627754	1288.291299	1147.685794	945.4979746	914.8629512	915.6401396	244.113091	485.6449165	376.0976766	284.8052687	572.5906331	551.4336523	509.1206349	2064.130917	4007.814725
SMCP	28.36969988	25.45736012	20.83464707	16.29882554	15.62904812	28.42833041	20.70515895	20.22798354	24.52079655	21.17213914	16.24331903	17.56090954	22.62758145	20.14250552	18.09550779	18.61459361	20.59647668	20.00818832	23.13037466	19.82647963	27.24660355	38.25609771
SMCR7L	1155.610978	948.9182265	1053.430698	672.6230367	702.6807304	620.4370876	703.2708026	473.3335035	510.6886215	792.8348373	646.5980163	681.1409878	572.5015151	833.292236	486.7074078	635.6953159	867.6207864	547.7426137	645.0685846	672.2562258	622.7713144	453.2719268
SMEK1	375.4184355	447.5230922	291.3221307	506.0068715	606.5758948	732.4781749	651.4948912	720.232612	305.4113419	249.7059744	434.3598426	464.1789801	334.9818712	254.2741851	246.6851489	197.7165739	281.6313296	275.4104002	331.8831973	267.9206476	1097.976008	204.7595209
SMG1	108.3683922	100.4532209	47.81203793	159.7549862	107.9752194	225.3373534	263.0032982	72.76581381	64.28254483	52.86394187	390.8512648	364.2076519	208.1877219	161.7698208	75.89116524	93.15013459	100.8861901	265.5042318	11.35814789	25.85426291	47.53816928	110.7842094
SMG5	100.096916	77.1330784	112.9596036	243.9006819	347.0630938	206.5394742	272.5268989	335.6980695	95.46464269	83.54708298	235.1177169	281.1367576	183.257161	233.2929909	323.519291	253.9979769	151.1152027	294.4103376	230.5118127	223.6532311	160.1890693	176.6840512
SMG6	18.81035485	19.12894448	17.77206475	37.53487937	127.385545	28.5057754	23.73256877	127.8748121	54.1121231	17.34750523	65.29310034	108.3683922	24.31757301	23.33960092	93.74848168	90.75005803	27.50243754	36.60681388	17.71145289	14.62972156	18.98912239	22.45885204
SMG7	489.7210812	473.9763859	344.4100434	293.4512412	286.5109605	426.967722	382.9681418	297.8510038	479.9662059	365.0485832	306.1317189	328.6235667	371.4795853	358.4478733	413.9207887	321.8514681	380.2404322	424.8169656	235.5592644	210.5563133	385.3379187	550.3405663
SMNDC1	1089.21792	1204.580575	1054.556545	1034.575294	866.7563269	1142.744667	1586.772706	1471.268235	631.148357	1468.195859	888.8448058	1026.422139	1330.611247	889.5245573	899.2846127	931.6481491	1006.115037	1438.767512	1626.804024	1356.57167	1412.853461	1390.483681
SMO	91.73015264	108.8650377	141.8478794	65.1202609	265.5507661	111.8844513	164.1908076	58.07666211	647.9497068	149.0602555	103.1234166	112.2871276	107.3029092	88.44354994	159.5946089	174.6894196	103.1586003	145.8132849	129.1461725	132.2650627	375.8229689	296.3474944
SMOX	64.03542312	55.59912623	171.1624259	62.01844463	61.98706623	73.69460204	166.3706001	42.30368151	490.365238	52.89084486	38.11543672	46.5723539	94.09656003	162.1362829	135.1196354	253.3669868	141.819047	123.3710185	187.0225349	694.0506185	76.10691994	56.09663077
SMPD1	134.6490049	96.70794979	194.0323076	453.4832347	511.7255492	322.7267665	231.0051486	221.812691	315.0955051	184.9003005	201.6187857	220.2526526	187.5616941	228.7900752	290.5996884	360.1608543	311.8862334	182.5232785	220.4373724	136.7769339	192.4502701	158.152345
SMPD2	58.43308884	56.2637612	94.24800971	53.04589204	179.0348564	61.53204161	69.68930359	164.8981448	67.51488001	70.72033704	47.1510691	67.28417387	69.37385659	204.8950765	210.622679	134.3443499	56.03018722	50.81174059	54.15886371	106.2274313	248.4306244	54.82206508
SMPD3	70.72102235	140.540597	328.7366695	70.12682543	148.9719357	47.62155017	17.258479	516.1544785	27.3493063	99.22270606	89.68398839	154.573264	35.63627466	44.17497653	66.63623186	116.4670669	23.5940494	53.33653667	15.1723682	30.90533172	1685.7279	246.5509419
SMPDL3A	69.50873854	76.37096858	58.2710596	29.70112597	20.08479752	54.60544609	42.47010982	213.6265484	117.0450892	103.9024167	77.34147132	48.95771465	754.7721796	174.8905285	206.3156576	844.7081417	190.8099485	107.515624	800.6803038	502.445893	298.0699549	186.6793958
SMPDL3B	2.725586091	3.034400379	6.771782908	3.73037929	5.877194227	3.847184414	4.624418991	4.914356682	6.387050179	9.073790284	4.588512766	4.182493252	4.661740608	4.125782205	4.751056832	4.031081011	3.678959719	4.248305374	4.795918331	5.282496017	155.7849254	6.39158455
SMPX	26.51832445	25.16208928	38.66823164	11.12486792	19.56849893	16.61762664	12.02016986	7.879203828	14.71995056	39.01095921	13.16909191	11.57823288	15.52826724	12.02327164	7.582193721	9.363086734	56.78168098	17.91904072	13.19093673	15.7509943	19.43667241	27.07087221
SMR3A	151.6135304	134.5026213	76.5075489	63.66288776	46.99800052	92.35735602	59.08735916	22.5679489	247.5032714	89.74870721	63.7761024	48.1806585	67.10350447	67.53484621	87.16147336	13.66874699	56.67654157	79.39483833	49.48587231	40.99660724	127.0274407	95.97909766
SMR3B	23.25507848	18.81646645	23.22265447	14.1934891	17.49572851	15.09467453	13.81492461	52.48031743	43.79194883	65.64024539	15.44018304	15.03185841	15.50174966	18.63314567	8.404756808	10.58372427	23.54586601	13.22107653	12.30512916	16.90682748	25.39369883	35.90342046
SMTN	31.84856758	39.05848921	79.16329036	67.3980657	133.6340435	26.04945638	118.9099184	67.60022415	5.88979537	26.24802533	31.8224407	45.83641087	69.16580723	27.63858894	21.26772544	110.5348595	29.35594347	22.75115237	58.14890908	51.18250484	71.88240806	28.56254947
SMU1	24.24874392	23.50526407	196.0838029	218.4820989	239.8662179	447.6176281	535.2016414	275.6339503	398.2487761	31.07971608	131.6103942	176.876817	198.057261	143.0603267	241.2281797	176.6181842	145.4862249	152.2647292	447.964018	362.9950008	85.83964369	26.74489214
SMUG1	143.1474071	125.1196908	233.2462403	149.0168207	128.0614899	142.9443708	159.2380413	221.5740634	89.59005937	66.25870689	171.4994163	150.4754497	167.7121897	205.1609701	230.8381364	219.1912001	195.1279757	179.2397206	130.6243565	114.0623426	239.9944953	212.17725
SMURF1	143.6370677	103.8993411	103.9173902	100.3483073	137.8618866	89.02107469	176.4856455	165.757672	159.0350236	61.727617	166.3037088	145.8185128	154.15071	152.844178	301.113803	113.4149193	149.1638898	216.3491983	133.9389094	149.5632317	314.3842009	222.8504183
SMURF2	1058.098194	728.4265108	343.3132104	871.2529985	691.9649105	840.3475525	462.9998637	835.3206548	142.2957961	1006.832517	1397.165974	1005.412398	751.5085573	633.3470067	510.9210896	675.63063	602.9530536	631.3976587	502.0215703	532.0361059	1796.187021	815.2162088
SMYD2	1044.363592	1367.205738	1196.975517	1242.711661	1527.540315	1579.256879	815.3677087	1340.184006	1369.669257	1821.763614	1403.211623	1021.385341	599.8188612	735.2861896	259.6577866	518.8600223	442.376481	395.8545187	724.0722451	510.6149029	1203.109921	188.1009278
SMYD3	122.9424087	180.8249149	430.3353048	527.9608777	473.5474127	487.5663213	290.4060844	751.9239583	574.4485382	418.9319691	571.7703087	309.2062453	157.7220565	244.5233832	91.12077692	188.869982	169.588143	150.1471551	2207.339011	1725.3917	202.4087849	66.5282953
SMYD5	35.89185801	42.31861918	232.3895978	195.2728107	256.4494668	173.5358847	258.3876509	148.9719357	44.03602329	28.32452934	22.99214124	75.55955598	24.04164047	37.28773364	63.86072249	151.6701294	12.92610185	17.65314015	226.9166922	255.8154028	37.32347817	29.77041507
SNAI1	33.18824193	18.17896989	22.03161941	42.162763	131.2040349	26.68778737	27.95756648	97.84605147	60.35221175	58.69143059	69.2523086	21.81317299	109.4179096	22.53005155	220.9503026	18.36176031	25.6244514	33.23994088	43.20224868	104.1374288	221.4830213	125.1472632
SNAI2	100.182262	68.24284606	61.46749025	37.9774598	14.6382422	62.75327788	34.56050731	41.46606342	105.9454279	109.9425111	5.61855758	28.67150516	28.03367204	22.2204537	8.172396024	19.75629479	17.5325305	33.6990781	58.68492793	3.345060981	35.94979046	82.51201796
